rating,num_reviews,name,tags,url,ingredients,directions
,,Winners Cup,"Bacardi,Hawaii,Hawaiian cocktails,Hawaiirama,pineapple juice,Places,Rum,simple syrup,tropical cocktails",http://www.drinkoftheweek.com/drink_recipes/winners-cup/,,
,,Winter Blanco Martini,"blanco,Frida Khalo Tequila,fruit,fruit juice,lime,lime juice,Liqueurs,martini,Tequila,Triple Sec",http://www.drinkoftheweek.com/drink_recipes/winter-blanco-martini/,"[(u'1 \xbd', u'of Frida Kahlo tequila blanco', 'oz'), (u'1', u'lime juice', 'oz'), (u'\xbd', u'Triple Sec', 'oz'), (None, u'4\u20136 cracked ice cubes\n', None), (None, u'Lime wedge\n', None), (None, u'Coarse salt\n', None), (None, u'Slice of lime to decorate', None)]","Rub the rim of a chilled margarita glass with the lime wedge, then dip in a saucer of coarse salt to frost. Place the cracked ice cubes into a cocktail shaker. Pour the Frida Kahlo tequila blanco, triple sec and lime juice over the ice. Shake vigorously until a frost forms. Strain into your prepared glasses and decorate with a lime slice."
,,Wild Turkey American Honey Wild Mustang,"Fourth of July cocktails,lemon juice,orange bitters,rosemary,Wild Turkey American Honey",http://www.drinkoftheweek.com/drink_recipes/wild-turkey-american-honey-wild-mustang/,"[(u'3', u'Wild Turkey American Honey', 'oz.'), (u'6', u'fresh squeezed lemon juice', 'oz.'), (u'2', u'orange bitters', 'dashes'), (None, u'1 sprig rosemary', None)]","Combine American Honey, grapefruit juice and bitters in a tumbler with ice and stir. Strain into a Collins glass filled with ice. Garnish with a sprig of rosemary."
,,Wild Irish Rose,"club soda,grenadine,Irish whiskey,lime,lime juice,St. Patrick's Day Drinks,Whiskey,whisky",http://www.drinkoftheweek.com/drink_recipes/wild-irish-rose/,"[(u'1 \xbd', u'of Tullamore Dew Irish Whiskey', 'oz'), (u'1 \xbd', u'of grenadine', 'tsp'), (u'\xbd', u'of lime juice', 'oz'), (None, u'Club soda', None)]","Fill in highball glass with ice. Add Tullamore Dew, grenadine and lime juice. Stir well. Fill with club soda."
,,Wicky Wacky Woo,"151,Amaretto,Bacardi 151,cranberry juice,Gin,orange juice,pineapple juice,Places,Rum,Summer Coolers,Tequila,THIS WEEK'S DRINK,Vodka",http://www.drinkoftheweek.com/drink_recipes/wicky-wacky-woo/,"[(u'\xbd', u'vodka', 'oz'), (u'\xbd', u'gin', 'oz'), (u'\xbd', u'rum', 'oz'), (u'\xbd', u'Bacardi 151-proof rum', 'oz'), (u'\xbd', u'tequila', 'oz'), (u'\xbd', u'triple sec', 'oz'), (u'1', u'amaretto', 'oz'), (u'1', u'orange juice', 'oz'), (u'1', u'pineapple juice', 'oz'), (u'1', u'cranberry juice', 'oz')]",Combine all ingredients with ice and pour into a hurricane or parfait glass. Garnish with an orange slice and a cherry.
,,Widow’s Kiss,"angostura,Apple Brandy,Benedictine,Brandy,yellow chartreuse",http://www.drinkoftheweek.com/drink_recipes/widows-kiss/,"[(u'1', u'apple brandy', 'oz'), (u'1/2', u'benedictine', 'oz'), (u'1/2', u'yellow chartreuse', 'oz'), (None, u'Dash angostura bitters', None)]",Combine everything in a shaker with ice. Mix well and stain in to a chilled cocktail glass.
,,Wicked Sky,"Halloween,Melon Liqueur,Midori,pineapple juice,scotch,Scotch Whisky,Single Malt Scotch",http://www.drinkoftheweek.com/drink_recipes/wicked-sky/,"[(u'1', u'single-malt scotch', 'oz'), (u'1 \xbd', u'Midori (or other melon liqueur)', 'oz'), (None, u'pineapple juice', None)]","In a shaker with ice, add the scotch and melon liqueur. Shake well and pour ice and all into a highball glass. Fill with pineapple juice. Enjoy!"
,,Who Needs Her,"Angostura bitters,Cointreau,lemon juice,Maker's Mark,maraschino liqueur,Valentine's Day Cocktails",http://www.drinkoftheweek.com/drink_recipes/who-needs-her/,"[(u'2', u'Maker\u2019s 46 bourbon', 'parts'), (u'\xbd', u'Cointreau liqueur', 'part'), (u'\xbd', u'maraschino liqueur', 'part'), (u'\xbd', u'fresh lemon juice', 'part'), (None, u'Dash of angostura bitters', None)]",Combine all ingredients into shaker filled with ice. Shake and strain into a cocktail glass.
,,White Russian,"coffee liqueur,cream,creamy drinks,half and half,Kahlua,Mad Men Drinks,Vodka",http://www.drinkoftheweek.com/drink_recipes/white-russian/,"[(u'2', u'vodka', 'oz'), (u'1', u'Kahl\xfaa', 'oz'), (u'\xbd', u'cream or half & half', 'oz')]","Combine first two ingredients over ice in a rocks glass, float cream on top."
,,White Cosmopolitan,"absolut citron,Charlotte,cosmo,cosmopolitan,lime juice,recipe,Sex and the City,Sex and the City cocktails,Vodka",http://www.drinkoftheweek.com/drink_recipes/white-cosmopolitan/,"[(u'2', u'Absolut Citron vodka', 'oz'), (u'5', u'Ocean Spray white cranberry juice cocktail', 'oz'), (u'\xbd', u'sweetened lime juice', 'oz'), (None, u'Lime twist, garnish', None)]","Combine all ingredients, except garnish, in a cocktail shaker. Pour into a cocktail glass. Garnish with lime twist or a skewer of fresh cranberries if desired."
,,Whiskey Sour,"cherry,Father's Day Drinks,Lemon twist,Mad Men Drinks,maraschino cherry,sweet & sour,Whiskey,whisky",http://www.drinkoftheweek.com/drink_recipes/whiskey-sour/,"[(u'1', u'whiskey', 'oz'), (u'2', u'sweet & sour', 'oz'), (None, u'Maraschino cherry', None)]","Fill a rocks glass with ice, and build in the glass. Add a stir straw and a lemon twist."
,,Whipped Fiesta,"Holidays,margarita,margarita mix,Mexico,Pinnacle Vodka,rock sugar,Sauza Silver Tequila",http://www.drinkoftheweek.com/drink_recipes/whipped-fiesta/,"[(u'1', u'Pinnacle Whipped Vodka', 'part'), (u'1', u'Sauza tequila', 'part'), (u'4', u'Sauza margarita mix', 'parts')]",Rim glass with rock sugar. Shake tequila and margarita mix with ice. Pour into glass filled with ice and float with Pinnacle Whipped.
,,Whiskey Sencha,"green tea syrup,lemon juice,mint,THIS WEEK'S DRINK,Yamazaki 12yr Whiskey",http://www.drinkoftheweek.com/drink_recipes/whiskey-sencha/,"[(u'2', u'Yamazaki 12yr Whiskey', 'oz'), (None, u'1.5oz Homemade Sencha greentea mint syrup. (Enrich Loose leaf Sencha was used)\n', None), (None, u'3/4oz Fresh Lemon Juice\n', None), (None, u'Glass: Rocks\n', None), (None, u'Garnish: Mint Sprig', None)]","Combine all ingredients into a pint glass, add 4 ice cubes and shake moderately. Strain over new ice and add mint sprig garnish"
,,"What’s Up, Doc? Cocktail","brunch cocktails,carrot,Gin,Ginger Liqueur,recipe,THIS WEEK'S DRINK,vegetable cocktails",http://www.drinkoftheweek.com/drink_recipes/whats-up-doc-cocktail/,"[(u'1 \xbd', u'gin', 'oz'), (u'1 \xbd', u'fresh carrot juice', 'oz'), (u'\xbd', u'ginger liqueur', 'oz')]","Combine ingredients in a cocktail shaker filled with ice and shake vigorously. Strain into cocktail glass over ice. Optional: Sprinkle some cinnamon on top.,We juiced some carrots ourselves and used Beefeater 24 gin and Domaine de Canton ginger liqueur. We chose this gin is a little less dry than some other brands. You can substitute store-bought carrot juice and your favorite brands and adjust to taste if needed."
,,Watermelon Mojito,"4th of July,BBQ,fruit,fruit juice,holiday entertaining,Holidays & Themes,Independence Day,lime juice,mojito,Summer Cocktails,THIS WEEK'S DRINK,watermelon",http://www.drinkoftheweek.com/drink_recipes/watermelon-mojito/,"[(u'1 1/2', u'watermelon cubes', 'cups'), (None, u'5 mint leaves\n', None), (u'1/2', u'lime juice', 'oz'), (u'1/2-3/4', u'simple syrup', 'oz'), (u'1.5-2', u'rum', 'oz'), (None, u'Club soda\n', None)]","Cut the watermelon into cubes and measure out 1 1/2 cups. Combine the watermelon, lime juice, mint leaves, and simple syrup in a cocktail shaker. Thoroughly muddle the mixture until the watermelon is mostly liquid. Add the rum and some ice cubes. Shake. Next, fill a glass most of the way up with crushed ice. Strain the watermelon mixture into the glass. Top with club soda."
,,Watermelon and Apple Margarita,"agave nectar,apple juice,margaritas,National Margarita Day,Tequila,Tequila Herradura,watermelon",http://www.drinkoftheweek.com/drink_recipes/watermelon-and-apple-margarita/,"[(u'2', u'Herradura Silver tequila', 'oz'), (u'\xbd', u'lime juice', 'oz'), (u'\xbd', u'agave nectar', 'oz'), (u'1', u'watermelon juice', 'oz'), (u'1', u'pressed apple juice', 'oz'), (None, u'1 apple fan', None)]",Place all liquid ingredients in a Boston glass or a shaker. Shake hard and strain in to an old-fashioned glass. Garnish with an apple fan and enjoy!
,,Watermelon #3,"cranberry juice,grenadine,Melon Liqueur,Midori,Vodka",http://www.drinkoftheweek.com/drink_recipes/watermelon-3/,"[(u'1', u'vodka', 'oz'), (u'1', u'Midori melon liqueur', 'oz'), (u'2', u'cranberry juice', 'oz'), (u'\xbc', u'grenadine', 'teaspoon')]","Combine ingredients in a shaker filled with ice, shake and strain into a highball glass filled with ice."
,,Watermelon Agua Fresca Margarita,"agave,agave nectar,basil,Cajun pepper,lime,lime juice,margarita,margaritas,National Margarita Day,Tequila,watermelon",http://www.drinkoftheweek.com/drink_recipes/watermelon-agua-fresca-margarita/,"[(u'1 \xbd', u'Cazadores Blanco', 'oz'), (u'\xbe', u'agave nectar', 'oz'), (None, u'3 medium size pieces of fresh watermelon, muddled\n', None), (None, u'1 fresh sprig of basil, muddled\n', None), (u'\xbe', u'fresh lime juice', 'oz'), (None, u'1 pinch of Cajun pepper', None)]","In a mixing glass, muddle watermelon and basil. Add other ingredients, ice and shake 10 to 12 times. Pour into a margarita glass filled with ice."
,,Watermelon #1,"cranberry juice,highball,Midori,orange juice,sweet drinks,Vodka",http://www.drinkoftheweek.com/drink_recipes/watermelon-1/,"[(u'1 \xbd', u'vodka', 'oz'), (u'1', u'Midori melon liqueur', 'oz'), (u'2', u'orange juice', 'oz'), (u'2', u'cranberry juice', 'oz')]",Combine ingredients in a highball glass filled with ice and stir.
,,Warsaw Cocktail,"Apple Brandy,Gin,sweet vermouth,yellow chartreuse",http://www.drinkoftheweek.com/drink_recipes/warsaw-cocktail/,"[(u'1 \xbd', u'gin', 'oz'), (u'1', u'apple brandy', 'oz'), (u'1', u'sweet vermouth', 'oz'), (u'1', u'yellow chartreuse', 'teaspoon')]","Combine ingredients in a shaker filled with ice, shake and strain into a chilled martini or cocktail glass."
,,Warm Wishes,"Bourbon,fruit juice,Holiday Drinks,Hot Drinks,lemon juice,Liqueurs,Maker's Mark,margarita mix,Triple Sec",http://www.drinkoftheweek.com/drink_recipes/warm-wishes-from-makers-mark/,,
,,Washington Apple,"apple pucker,cranberry juice,July 4th Drinks,Shots,Shots,Whiskey",http://www.drinkoftheweek.com/drink_recipes/washington-apple/,"[(u'\xbd', u'whiskey', 'oz'), (u'\xbd', u'Apple Pucker schnapps', 'oz'), (u'\xbd', u'cranberry juice', 'oz')]",Combine ingredients in a shaker with ice. Shake well and pour into a shot glass. Multiply measurements to make multiple shooters.
,,Warm Winter Margarita,"apple juice,Christmas cocktails,fall cocktails,fruit,Holidays,Hot Drinks,margaritas,National Margarita Day,Sauza,sugar,Tequila,Thanksgiving cocktails",http://www.drinkoftheweek.com/drink_recipes/warm-winter-margarita/,"[(u'6', u'Sauza silver tequila', 'oz'), (u'3 \xbd', u'apple juice', 'cups'), (None, u'1 cinnamon stick\n', None), (u'2', u'dried fruit of your choice', 'cups'), (None, u'2 tbs granulated sugar ', None)]","Combine apple juice and cinnamon in a heavy pot. Bring to a boil, reduce heat, and simmer for 10 minutes. Remove cinnamon stick carefully. Add sugar, dried fruit, and tequila. Mix well. Serve warm. Serves 4."
,,Volga Boatman,"cherry,Kirsschwasser,maraschino cherry,orange juice,Vodka",http://www.drinkoftheweek.com/drink_recipes/volga-boatman/,"[(u'2', u'vodka', 'oz'), (u'1', u'kirschwasser', 'oz'), (u'1', u'orange juice', 'oz'), (None, u'Maraschino cherry', None)]","Combine vodka, kirschwasser and orange juice in a shaker filled with ice, shake and strain into a chilled martini or cocktail glass. Garnish with maraschino cherry."
,,Waldorf Cocktail,"angostura,Angostura bitters,Bourbon,Pernod,sweet vermouth,Whiskey,whisky",http://www.drinkoftheweek.com/drink_recipes/waldorf-cocktail/,"[(u'1 \xbd', u'bourbon', 'oz'), (u'\xbd', u'Pernod', 'oz'), (u'\xbd', u'sweet vermouth', 'oz'), (None, u'Dash angostura bitters', None)]","Combine ingredients in a shaker filled with ice, shake and strain into a chilled martini or cocktail glass."
,,Voodoo Daiquiri,"Bourbon,crushed ice,daiquiri,Everclear,grape juice,Mardi Gras Cocktails,New Orleans cocktails,Summer Coolers,Vodka",http://www.drinkoftheweek.com/drink_recipes/voodoo-daiquiri/,"[(u'2', u'bourbon', 'oz'), (u'1', u'Everclear or vodka', 'oz'), (u'4', u'grape juice', 'oz'), (u'1', u'crushed ice', 'cup')]","Combine bourbon, vodka, grape juice and ice into a blender and blend at a medium speed until smooth (15 to 25 seconds). Pour into a chilled highball or collins glass. Should be served in a plastic cup while in the French Quarter."
,,Wicked Witch Apple Punch,"Apple,ginger ale,Halloween,Halloween punch,pineapple juice,punch,Skyy Infusions Passion Fruit,Sparkling Apple Cider,Vodka",http://www.drinkoftheweek.com/drink_recipes/wicked-witch-apple-punch/,"[(None, u'1 750 ml bottle Skyy Infusions Passion Fruit\n', None), (None, u'1 750 ml bottle sparkling apple cider\n', None), (u'1 64', u'bottle cranberry juice cocktail', 'oz'), (None, u'1 liter ginger ale\n', None), (u'2', u'pineapple juice', 'cups'), (None, u'Red apple slices', None)]",Combine all ingredients in a large black witch’s cauldron with ice and stir. Garnish with large slices of red apple floating on top and dry ice.
,,Wicked Red Punch,"ginger,Halloween Drinks,Halloween punch,halloween recipes,Hob Nob,Hob Nob Wicked Red,lime,orange juice,orange zest,simple syrup,spiced rum,wine",http://www.drinkoftheweek.com/drink_recipes/wicked-red-punch/,"[(None, u'1 750-ml bottle of HobNob Wicked Red\n', None), (u'1\xbd', u'spiced rum', 'cups'), (u'2', u'freshly squeezed orange juice', 'cups'), (u'2', u'of orange zest', 'tablespoons'), (u'1', u'ground ginger', 'tablespoons'), (u'1', u'cinnamon', 'tablespoons'), (u'2', u'simple syrup', 'tablespoons'), (None, u'1 lime, zested', None)]","Combine all ingredients in a large bowl and let sit, refrigerated for at least an hour before. If available,  add one large block of ice to the bowl. Stir well before serving and garnish glass with a sugar rim and orange slice.      "
,,Who Needs Him,"Domaine de Canton,ginger,lime,sour mix,Tequila,Tequila Avión,tequila reposado,Valentine's Day Cocktails",http://www.drinkoftheweek.com/drink_recipes/who-needs-him/,"[(u'1 \xbd', u'Tequila Avi\xf3n reposado', 'oz'), (u'1', u'Domaine de Canton', 'oz'), (u'2', u'fresh sour mix', 'oz')]","In a shaker, muddle one piece of fresh ginger. Add ice and all ingredients. Shake and strain over fresh ice. Top with club soda and garnish with a lime twist."
,,White Tie and Tiara,"grapefruit juice,grey goose vodka,jasmine syrup,lemon lime soda,lime,lychee,lychee juice,royal wedding,Vodka",http://www.drinkoftheweek.com/drink_recipes/white-tie-and-tiara/,,
,,Vodka Stinger,"digestif,Father's Day Drinks,Vodka,white creme de menthe",http://www.drinkoftheweek.com/drink_recipes/vodka-stinger/,"[(u'1 \xbd', u'vodka', 'oz'), (u'\xbe', u'white cr\xe8me de menthe', 'oz')]","Combine in a highball glass filled with ice, stir."
,,Vodka Ice Cream Soda,"Amaretto,IS Vodka,recipe,sparkling,Vodka",http://www.drinkoftheweek.com/drink_recipes/is-vodka/,"[(u'2', u'IS vodka', 'oz'), (u'1', u'amaretto bitters', 'oz'), (u'3', u'ginger ale', 'oz')]",Pour all ingredients into a cocktail shaker filled with ice. Shake well. Serve on the rocks.
,,Vodka Gimlet,"classic cocktails,Father's Day Drinks,gin gimlet,lime juice,martini,Vodka",http://www.drinkoftheweek.com/drink_recipes/vodka-gimlet/,"[(u'2', u'vodka', 'oz'), (u'\xbd', u'lime juice', 'oz')]",Combine in a shaker with ice. Shake vigorously and strain into a chilled cocktail glass. Serve with a lime squeeze.
,,Via Veneto,"Brandy,fruit juice,ice,lemon juice,Sambuca,sugar syrup",http://www.drinkoftheweek.com/drink_recipes/via-veneto-2/,,
,,Vodka Mimosa (Champagne Screw),"brunch cocktails,Champagne,champagne cocktails,orange juice,sparkling,sparkling wine,Vodka",http://www.drinkoftheweek.com/drink_recipes/vodka-mimosa/,"[(None, u'1/3 vodka\n', None), (None, u'1/3 orange juice\n', None), (None, u'1/3 champagne', None)]",Pour in a chilled champagne glass.
,,Vieux Carre,"Angostura bitters,Benedictine,Cognac,French Quarter,Mardi Gras Cocktails,New Orleans,Rye Whiskey,sweet vermouth,THIS WEEK'S DRINK,Whiskey",http://www.drinkoftheweek.com/drink_recipes/vieux-carre/,"[(u'1', u'rye whiskey', 'oz'), (u'1', u'cognac', 'oz'), (u'1', u'sweet vermouth', 'oz'), (u'1', u'Benedictine DOM', 'tsp'), (u'2', u'Angostura bitters', 'dashes'), (u'2', u'Peychaud\u2019s bitters', 'dashes')]","Fill a glass halfway with ice, then pour in ingredients. Stir well. Garnish with a lemon twist.,More New Orleans Cocktails for Mardi Gras."
,,Vessel 75,"Bourbon Whiskey,molecular mixology,Molecular Mixology Recipe,Peychaud's bitters,THIS WEEK'S DRINK,Whiskey",http://www.drinkoftheweek.com/drink_recipes/molecular-mixology-recipe-vessel-75/,,
,,Via Veneto,"Brandy,lemon juice,Sambuca,sugar syrup",http://www.drinkoftheweek.com/drink_recipes/via-veneto/,"[(u'1 \xbd', u'brandy', 'oz'), (u'\xbd', u'sambuca', 'oz'), (u'\xbd', u'lemon juice', 'oz'), (u'1 \xbd', u'sugar syrup', 'teaspoon')]","Combine ingredients in a shaker filled with ice, shake and strain into a chilled cocktail glass."
,,Vesper,"Casino Royale,Gin,James Bond,Lillet Blanc,martinis,Rain Vodka,Tru2 Organic Gin,Vesper,Vodka",http://www.drinkoftheweek.com/drink_recipes/vesper/,"[(u'3', u'gin', 'oz'), (u'1', u'vodka', 'oz'), (u'1/2', u'Lillet Blanc', 'oz')]",Pour ingredients into a cocktail shaker filled with ice. You can shake or you can stir. A shaken drink will be a little colder. A stirred drink will be a little stronger. The drink is served up (with no ice).
,,Very Old Fashioned,"bitters,Bols,Gin,sugar,Valentine's Day Cocktails",http://www.drinkoftheweek.com/drink_recipes/very-old-fashioned/,"[(u'2', u'Bols Genever', 'oz'), (None, u'1 \xbd bar spoons muscovado sugar\n', None), (u'2-3', u'Jerry Thomas\u2019 Own Decanter Bitters', 'dashes'), (u'\xbd', u'rich sugar syrup (2:1)', 'oz')]","Stir a shot of Bols with a dash of bitters and a small amount of muscovado sugar, using large, cold, hard ice cubes. While still stirring, keep adding ice and tasting, until you reach the desired point of ice dilution, sugar solutions and flavor. Garnish with orange peel."
